USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.0  0.0  42124 15684 ?        Ss   Feb17   0:16 /usr/lib/systemd/systemd --switched-root --system --deserialize=55 rhgb
grouvya   697324  0.1  0.4 1461575996 152504 ?   Sl   06:23   0:05 /proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=697153 --enable-crash-reporter=7be9c943-0bd8-4464-9c46-06e00c08c550,no_channel --user-data-dir=/home/grouvya/.config/Antigravity --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,3421288533267019814,13983732185799960747,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708993808206286
grouvya   698852  0.0  0.2 34184428 70628 ?      Sl   06:23   0:00 /proc/self/exe --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-US --service-sandbox-type=none --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=697153 --enable-crash-reporter=7be9c943-0bd8-4464-9c46-06e00c08c550,no_channel --user-data-dir=/home/grouvya/.config/Antigravity --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,3421288533267019814,13983732185799960747,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708995682289984
grouvya   699197  1.6  0.9 1478365292 322084 ?   Sl   06:23   1:18 /proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --render-node-override=/dev/dri/renderD128 --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --crashpad-handler-pid=697153 --enable-crash-reporter=7be9c943-0bd8-4464-9c46-06e00c08c550,no_channel --user-data-dir=/home/grouvya/.config/Antigravity --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,3421288533267019814,13983732185799960747,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708998493415531
grouvya   699212  0.3  0.4 1461603536 135928 ?   Sl   06:23   0:13 /proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=697153 --enable-crash-reporter=7be9c943-0bd8-4464-9c46-06e00c08c550,no_channel --user-data-dir=/home/grouvya/.config/Antigravity --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,3421288533267019814,13983732185799960747,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708999430457380
grouvya   699243  0.0  0.0 234508  6804 pts/1    Ss+  06:24   0:00 /usr/bin/bash --init-file /var/home/linuxbrew/.linuxbrew/Caskroom/antigravity-linux/1.16.5,6703236727046144/Antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
grouvya   699272  0.0  0.3 1476319304 99668 ?    Sl   06:24   0:00 /var/home/linuxbrew/.linuxbrew/Caskroom/antigravity-linux/1.16.5,6703236727046144/Antigravity/antigravity /var/home/linuxbrew/.linuxbrew/Caskroom/antigravity-linux/1.16.5,6703236727046144/Antigravity/resources/app/extensions/markdown-language-features/dist/serverWorkerMain --node-ipc --clientProcessId=699197
grouvya   699528  0.0  0.0 234508  6788 pts/2    Ss+  06:24   0:00 /usr/bin/bash --init-file /var/home/linuxbrew/.linuxbrew/Caskroom/antigravity-linux/1.16.5,6703236727046144/Antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
grouvya   699629  0.0  0.0 234508  6820 pts/3    Ss   06:24   0:00 /usr/bin/bash --init-file /var/home/linuxbrew/.linuxbrew/Caskroom/antigravity-linux/1.16.5,6703236727046144/Antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
grouvya   699681  4.1  2.7 5619332 899432 ?      Sl   06:24   3:10 /var/home/linuxbrew/.linuxbrew/Caskroom/antigravity-linux/1.16.5,6703236727046144/Antigravity/resources/app/extensions/antigravity/bin/language_server_linux_x64 --enable_lsp --extension_server_port 37199 --csrf_token 8a882551-9b43-4cc6-9dd6-7b8a15e7d607 --random_port --workspace_id file_home_grouvya_Dev_Billtracker --cloud_code_endpoint https://daily-cloudcode-pa.googleapis.com --app_data_dir antigravity --parent_pipe_path /tmp/server_c147a8974fdf0821
grouvya   699738  0.2  0.8 797960 286636 ?       Sl   06:24   0:13 /home/grouvya/Dev/Billtracker/venv_linux/bin/python /var/home/grouvya/.antigravity/extensions/ms-python.python-2026.0.0-universal/python_files/run-jedi-language-server.py
grouvya   700173  0.0  0.3 1459542088 98692 ?    Sl   06:24   0:00 /var/home/linuxbrew/.linuxbrew/Caskroom/antigravity-linux/1.16.5,6703236727046144/Antigravity/antigravity /var/home/linuxbrew/.linuxbrew/Caskroom/antigravity-linux/1.16.5,6703236727046144/Antigravity/resources/app/extensions/json-language-features/server/dist/node/jsonServerMain --node-ipc --clientProcessId=699197
root      702884  0.0  0.0      0     0 ?        I    06:32   0:00 [kworker/u65:2-kcryptd-252:0-1]
root      703131  0.0  0.0      0     0 ?        I    06:32   0:00 [kworker/2:0-events]
root      705753  0.2  0.0      0     0 ?        I    06:39   0:09 [kworker/u64:1-comp_1.3.1]
grouvya   705945  0.2  0.8 1459800428 276644 ?   Sl   06:39   0:09 /app/brave/brave --type=renderer --crashpad-handler-pid=14 --enable-crash-reporter=f5063ffe-9ef8-4ab0-aec1-05e130e8096f, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=185 --time-ticks-at-unix-epoch=-1771344857914188 --launch-time-ticks=134736276465 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,14132889026857277968,12864381763759212020,2097152 --field-trial-handle=3,i,12219146422697440692,2031822486674814128,262144 --disable-features=DesktopPWAsRunOnOsLogin,EyeDropper,WebAssemblyTrapHandler --variations-seed-version=main@258b0a70a77de7645d0bf5538294e41ab9f6d6ad --trace-process-track-uuid=3190709159664613559
grouvya   705960  0.0  0.2 1459677748 69616 ?    Sl   06:39   0:00 /app/brave/brave --type=renderer --crashpad-handler-pid=14 --enable-crash-reporter=f5063ffe-9ef8-4ab0-aec1-05e130e8096f, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=186 --time-ticks-at-unix-epoch=-1771344857914188 --launch-time-ticks=134739486397 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,6771545250479689760,10309770643728176103,2097152 --field-trial-handle=3,i,12219146422697440692,2031822486674814128,262144 --disable-features=DesktopPWAsRunOnOsLogin,EyeDropper,WebAssemblyTrapHandler --variations-seed-version=main@258b0a70a77de7645d0bf5538294e41ab9f6d6ad --trace-process-track-uuid=3190709160601655408
root      706906  0.1  0.0      0     0 ?        I    06:42   0:04 [kworker/u66:3-kcryptd-252:0-1]
grouvya   707608  0.0  0.1 365448 60448 ?        S    06:45   0:00 /home/grouvya/Dev/Billtracker/venv_linux/bin/python /var/home/grouvya/.antigravity/extensions/ms-python.python-2026.0.0-universal/python_files/lib/jedilsp/jedi/inference/compiled/subprocess/__main__.py /var/home/grouvya/.antigravity/extensions/ms-python.python-2026.0.0-universal/python_files/lib/jedilsp 3.14.2
root      708924  0.0  0.0      0     0 ?        I    06:49   0:00 [kworker/u65:11-events_unbound]
root      709003  0.0  0.0      0     0 ?        I    06:49   0:00 [kworker/3:0-events]
grouvya   710807  0.0  0.0 234508  6748 pts/4    Ss+  06:54   0:00 /usr/bin/bash --init-file /var/home/linuxbrew/.linuxbrew/Caskroom/antigravity-linux/1.16.5,6703236727046144/Antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
root      711402  0.1  0.0      0     0 ?        D    06:55   0:03 [kworker/u66:5+events_unbound]
root      711463  0.0  0.0      0     0 ?        I    06:55   0:00 [kworker/u65:1-kcryptd-252:0-1]
root      711464  0.0  0.0      0     0 ?        I    06:55   0:00 [kworker/u65:7-kcryptd-252:0-1]
root      711470  0.0  0.0      0     0 ?        I    06:55   0:02 [kworker/u66:11-kcryptd-252:0-1]
root      713337  0.0  0.0      0     0 ?        I<   06:59   0:00 [kworker/u69:2-ttm]
grouvya   713414  0.0  0.0 166976  5936 ?        Sl   07:00   0:00 flatpak-spawn --host ptyxis -- distrobox enter ubuntu
grouvya   713418  0.2  0.5 2115464 187024 ?      Ssl  07:00   0:06 ptyxis -- distrobox enter ubuntu
grouvya   713425  0.0  0.0 377968  7472 ?        Ssl  07:00   0:00 /usr/libexec/ptyxis-agent --socket-fd=3 --rlimit-nofile=1024
grouvya   713591  0.0  0.0 232024  3752 pts/5    Ss+  07:00   0:00 /usr/bin/sh /usr/bin/distrobox enter ubuntu
grouvya   713605  0.1  0.1 2001584 46660 pts/5   Sl+  07:00   0:04 podman exec --interactive --detach-keys= --user=grouvya --tty --workdir=/home/grouvya --env=PWD=/home/grouvya --env=CONTAINER_ID=ubuntu --env=DISTROBOX_ENTER_PATH=/usr/bin/distrobox-enter --env=SESSION_MANAGER=local/unix:@/tmp/.ICE-unix/3871,unix/unix:/tmp/.ICE-unix/3871 --env=COLORTERM=truecolor --env=XDG_SESSION_PATH=/org/freedesktop/DisplayManager/Session1 --env=HISTCONTROL=ignoredups --env=XDG_MENU_PREFIX=plasma- --env=PTYXIS_PROFILE=2871e8027773ae74d6c87a5f659bbc74 --env=HISTSIZE=1000 --env=ICEAUTHORITY=/run/user/1000/iceauth_lGPhTL --env=GUESTFISH_OUTPUT=\e[0m --env=SSH_AUTH_SOCK=/run/user/1000/ssh-agent.socket --env=MEMORY_PRESSURE_WRITE=c29tZSAyMDAwMDAgMjAwMDAwMAA= --env=DESKTOP_SESSION=plasma --env=GTK_RC_FILES=/etc/gtk/gtkrc:/home/grouvya/.gtkrc:/home/grouvya/.config/gtkrc --env=GDK_CORE_DEVICE_EVENTS=1 --env=GPG_TTY=/dev/tty2 --env=EDITOR=/usr/bin/nano --env=LOGNAME=grouvya --env=XDG_SESSION_DESKTOP=KDE --env=XDG_SESSION_TYPE=wayland --env=SYSTEMD_EXEC_PID=7906 --env=XAUTHORITY=/run/user/1000/xauth_jaYnqv --env=SDL_VIDEO_MINIMIZE_ON_FOCUS_LOSS=0 --env=GUESTFISH_RESTORE=\e[0m --env=XKB_DEFAULT_MODEL=pc105 --env=GTK2_RC_FILES=/etc/gtk-2.0/gtkrc:/home/grouvya/.gtkrc-2.0:/home/grouvya/.config/gtkrc-2.0 --env=SSH_ASKPASS=/usr/bin/ksshaskpass --env=LANG=en_US.UTF-8 --env=LS_COLORS= --env=XDG_CURRENT_DESKTOP=KDE --env=MEMORY_PRESSURE_WATCH=/sys/fs/cgroup/user.slice/user-1000.slice/user@1000.service/app.slice/flatpak-session-helper.service/memory.pressure --env=VTE_VERSION=8203 --env=WAYLAND_DISPLAY=wayland-0 --env=GUESTFISH_PS1=\[\e[1;32m\]><fs>\[\e[0;31m\]  --env=INVOCATION_ID=fd77e8a5f35e46feaf16cb7f7dad08df --env=MANAGERPID=2482 --env=STEAM_FRAME_FORCE_CLOSE=1 --env=KDE_SESSION_UID=1000 --env=XKB_DEFAULT_LAYOUT=us --env=XDG_SESSION_CLASS=user --env=TERM=xterm-256color --env=LESSOPEN=||/usr/bin/lesspipe.sh %s --env=USER=grouvya --env=QT_WAYLAND_RECONNECT=1 --env=KDE_SESSION_VERSION=6 --env=PAM_KWALLET5_LOGIN=/run/user/1000/kwallet5.socket --env=SUDO_ASKPASS=/usr/bin/ksshaskpass --env=DISPLAY=:0 --env=GSK_RENDERER=gl --env=SHLVL=2 --env=GUESTFISH_INIT=\e[1;34m --env=XDG_SESSION_ID=2 --env=MANAGERPIDFDID=2483 --env=XDG_RUNTIME_DIR=/run/user/1000 --env=DEBUGINFOD_URLS=ima:enforcing https://debuginfod.fedoraproject.org/ ima:ignore  --env=DEBUGINFOD_IMA_CERT_PATH=/etc/keys/ima: --env=KDEDIRS=/usr --env=JOURNAL_STREAM=9:45680 --env=KDE_FULL_SESSION=true --env=DBUS_SESSION_BUS_ADDRESS=unix:path=/run/user/1000/bus --env=KDE_APPLICATIONS_AS_SCOPE=1 --env=MAIL=/var/spool/mail/grouvya --env=PTYXIS_VERSION=49.2 --env=FLATPAK_TTY_PROGRESS=1 --env=PATH=/home/grouvya/.local/bin:/home/grouvya/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/sbin:/bin --env=XDG_DATA_DIRS=/home/grouvya/.local/share/flatpak/exports/share:/var/lib/flatpak/exports/share:/usr/local/share:/usr/share --env=XDG_CACHE_HOME=/home/grouvya/.cache --env=XDG_CONFIG_HOME=/home/grouvya/.config --env=XDG_DATA_HOME=/home/grouvya/.local/share --env=XDG_STATE_HOME=/home/grouvya/.local/state --env=XDG_CONFIG_DIRS=/home/grouvya/.config/kdedefaults:/etc/xdg:/usr/share/kde-settings/kde-profile/default/xdg ubuntu /bin/sh -c $(getent passwd 'grouvya' | cut -f 7 -d :) -l
grouvya   713688  0.0  0.0 234940  2588 ?        Ss   07:00   0:00 /usr/bin/conmon --api-version 1 -c 662377e021b3deff58b5450ceb44562767bf8eceb2b558f491e0970c844993eb -u 755f5a4d4890b4d2b136437876706697789dbbb422f9dce2849240ee3d45af70 -r /usr/bin/crun -b /var/home/grouvya/.local/share/containers/storage/overlay-containers/662377e021b3deff58b5450ceb44562767bf8eceb2b558f491e0970c844993eb/userdata/755f5a4d4890b4d2b136437876706697789dbbb422f9dce2849240ee3d45af70 -p /var/home/grouvya/.local/share/containers/storage/overlay-containers/662377e021b3deff58b5450ceb44562767bf8eceb2b558f491e0970c844993eb/userdata/755f5a4d4890b4d2b136437876706697789dbbb422f9dce2849240ee3d45af70/exec_pid -n ubuntu --exit-dir /var/home/grouvya/.local/share/containers/storage/overlay-containers/662377e021b3deff58b5450ceb44562767bf8eceb2b558f491e0970c844993eb/userdata/755f5a4d4890b4d2b136437876706697789dbbb422f9dce2849240ee3d45af70/exit --persist-dir /var/home/grouvya/.local/share/containers/storage/overlay-containers/662377e021b3deff58b5450ceb44562767bf8eceb2b558f491e0970c844993eb/userdata/755f5a4d4890b4d2b136437876706697789dbbb422f9dce2849240ee3d45af70/persist/662377e021b3deff58b5450ceb44562767bf8eceb2b558f491e0970c844993eb --full-attach -s -l none --log-level warning --syslog --runtime-arg --log-format=json --runtime-arg --log --runtime-arg=/var/home/grouvya/.local/share/containers/storage/overlay-containers/662377e021b3deff58b5450ceb44562767bf8eceb2b558f491e0970c844993eb/userdata/755f5a4d4890b4d2b136437876706697789dbbb422f9dce2849240ee3d45af70/oci-log -t -i -e --exec-attach --exec-process-spec /var/home/grouvya/.local/share/containers/storage/overlay-containers/662377e021b3deff58b5450ceb44562767bf8eceb2b558f491e0970c844993eb/userdata/755f5a4d4890b4d2b136437876706697789dbbb422f9dce2849240ee3d45af70/exec-process-2544933324 --exit-command /usr/bin/podman --exit-command-arg --root --exit-command-arg /var/home/grouvya/.local/share/containers/storage --exit-command-arg --runroot --exit-command-arg /run/user/1000/containers --exit-command-arg --log-level --exit-command-arg warning --exit-command-arg --cgroup-manager --exit-command-arg systemd --exit-command-arg --tmpdir --exit-command-arg /run/user/1000/libpod/tmp --exit-command-arg --network-config-dir --exit-command-arg  --exit-command-arg --network-backend --exit-command-arg netavark --exit-command-arg --volumepath --exit-command-arg /var/home/grouvya/.local/share/containers/storage/volumes --exit-command-arg --db-backend --exit-command-arg sqlite --exit-command-arg --transient-store=false --exit-command-arg --hooks-dir --exit-command-arg /usr/share/containers/oci/hooks.d --exit-command-arg --runtime --exit-command-arg crun --exit-command-arg --storage-driver --exit-command-arg overlay --exit-command-arg --events-backend --exit-command-arg journald --exit-command-arg container --exit-command-arg cleanup --exit-command-arg --stopped-only --exit-command-arg --exec --exit-command-arg 755f5a4d4890b4d2b136437876706697789dbbb422f9dce2849240ee3d45af70 --exit-command-arg 662377e021b3deff58b5450ceb44562767bf8eceb2b558f491e0970c844993eb
grouvya   713691  0.0  0.0   2808  1872 pts/1    Ss   07:00   0:00 /bin/sh -c $(getent passwd 'grouvya' | cut -f 7 -d :) -l
grouvya   713695  0.0  0.0  11396  5964 pts/1    S+   07:00   0:00 /usr/bin/bash -l
grouvya   714307  0.0  0.0 234508  6928 pts/6    Ss+  07:01   0:00 /usr/bin/bash --init-file /var/home/linuxbrew/.linuxbrew/Caskroom/antigravity-linux/1.16.5,6703236727046144/Antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
root      715156  0.0  0.0      0     0 ?        I    07:02   0:00 [kworker/7:1-cgroup_free]
root      715320  0.0  0.0      0     0 ?        I    07:03   0:00 [kworker/13:1-events]
root      715667  0.0  0.0      0     0 ?        I    07:04   0:00 [kworker/u65:10-btrfs-endio-write]
root      715837  0.0  0.0      0     0 ?        I    07:04   0:01 [kworker/u66:12-kcryptd-252:0-1]
root      717489  0.0  0.0      0     0 ?        I    07:07   0:00 [kworker/15:2-events]
root      717683  0.1  0.0      0     0 ?        I    07:07   0:02 [kworker/u66:14-kcryptd-252:0-1]
root      719558  0.0  0.0      0     0 ?        I    07:12   0:00 [kworker/8:2-mm_percpu_wq]
root      720516  0.4  0.0      0     0 ?        I    07:15   0:06 [kworker/u64:2-comp_1.3.1]
root      721695  0.0  0.0      0     0 ?        I    07:19   0:00 [kworker/14:1-mm_percpu_wq]
root      722289  0.0  0.0      0     0 ?        I    07:21   0:00 [kworker/10:0-mm_percpu_wq]
root      722290  0.0  0.0      0     0 ?        I    07:21   0:00 [kworker/6:1-events]
root      723148  0.0  0.0      0     0 ?        I    07:24   0:00 [kworker/9:2-events]
root      723361  0.0  0.0      0     0 ?        I    07:25   0:00 [kworker/11:2-events]
root      723398  0.0  0.0      0     0 ?        I    07:25   0:00 [kworker/5:2-events]
root      723717  0.0  0.0      0     0 ?        I    07:26   0:00 [kworker/2:2-mm_percpu_wq]
root      723823  0.0  0.0      0     0 ?        I    07:26   0:00 [kworker/0:0-mm_percpu_wq]
root      724216  0.0  0.0      0     0 ?        I<   07:28   0:00 [kworker/u67:1-hci0]
root      724289  0.0  0.0      0     0 ?        I    07:28   0:00 [kworker/10:2-events]
root      724650  0.0  0.0      0     0 ?        I    07:29   0:00 [kworker/u65:0-kcryptd-252:0-1]
root      724652  0.0  0.0      0     0 ?        I    07:29   0:00 [kworker/u65:4-kcryptd-252:0-1]
root      724723  0.0  0.0      0     0 ?        I    07:29   0:00 [kworker/u65:5-kcryptd-252:0-1]
root      724795  0.0  0.0      0     0 ?        I    07:30   0:00 [kworker/14:0-events]
root      725147  0.0  0.0      0     0 ?        I<   07:31   0:00 [kworker/u68:0-ttm]
root      725359  0.0  0.0      0     0 ?        I    07:32   0:00 [kworker/0:2-events]
root      725573  0.0  0.0      0     0 ?        I<   07:33   0:00 [kworker/u69:1-ttm]
root      725679  0.0  0.0      0     0 ?        D    07:33   0:00 [kworker/12:0+events_freezable_pwr_efficient]
root      725857  0.0  0.0      0     0 ?        I    07:34   0:00 [kworker/8:1-mm_percpu_wq]
root      725893  0.0  0.0      0     0 ?        I    07:34   0:00 [kworker/4:0-events]
root      726114  0.0  0.0      0     0 ?        I    07:34   0:00 [kworker/u66:0-kcryptd-252:0-1]
root      726150  0.0  0.0      0     0 ?        I    07:34   0:00 [kworker/u65:6-kcryptd-252:0-1]
root      726152  0.0  0.0      0     0 ?        I    07:34   0:00 [kworker/3:1-mm_percpu_wq]
root      726184  0.0  0.0      0     0 ?        I    07:35   0:00 [kworker/3:3-events]
root      726293  0.0  0.0      0     0 ?        I<   07:35   0:00 [kworker/u68:2-ttm]
root      726295  0.0  0.0      0     0 ?        I    07:35   0:00 [kworker/u66:4-kcryptd-252:0-1]
root      726296  0.0  0.0      0     0 ?        I    07:35   0:00 [kworker/u66:6-kcryptd-252:0-1]
root      726335  0.0  0.0      0     0 ?        I    07:35   0:00 [kworker/1:1]
root      726406  0.0  0.0      0     0 ?        I    07:35   0:00 [kworker/14:2-events]
root      726477  0.0  0.0      0     0 ?        I    07:36   0:00 [kworker/14:3]
root      726548  0.0  0.0      0     0 ?        I    07:36   0:00 [kworker/13:0-events]
root      727044  0.0  0.0      0     0 ?        I    07:38   0:00 [kworker/10:1]
root      727222  0.0  0.0      0     0 ?        I    07:38   0:00 [kworker/11:1]
root      727258  0.0  0.0      0     0 ?        I    07:38   0:00 [kworker/12:2-events]
root      727294  0.0  0.0      0     0 ?        I    07:38   0:00 [kworker/15:1-mm_percpu_wq]
root      727330  0.0  0.0      0     0 ?        I<   07:39   0:00 [kworker/u69:0]
root      727331  0.0  0.0      0     0 ?        I    07:39   0:00 [kworker/u64:0-sdma0]
root      727332  0.0  0.0      0     0 ?        I<   07:39   0:00 [kworker/u67:0]
root      727368  0.0  0.0      0     0 ?        I    07:39   0:00 [kworker/0:1-mm_percpu_wq]
root      727405  0.0  0.0  17060  7580 ?        S    07:39   0:00 systemd-userwork: waiting...
root      727406  0.0  0.0  17060  7236 ?        S    07:39   0:00 systemd-userwork: waiting...
root      727407  0.0  0.0  16724  7024 ?        S    07:39   0:00 systemd-nsresourcework: waiting...
root      727408  0.0  0.0  16724  7808 ?        S    07:39   0:00 systemd-nsresourcework: waiting...
root      727444  0.0  0.0  16724  7148 ?        S    07:39   0:00 systemd-nsresourcework: waiting...
root      727445  0.0  0.0  16724  7032 ?        S    07:39   0:00 systemd-nsresourcework: waiting...
root      727446  0.0  0.0  16724  7156 ?        S    07:39   0:00 systemd-nsresourcework: waiting...
root      727552  0.0  0.0  17060  7404 ?        S    07:39   0:00 systemd-userwork: waiting...
root      727732  0.0  0.0      0     0 ?        I    07:40   0:00 [kworker/9:1-events]
root      727773  0.0  0.0      0     0 ?        I    07:40   0:00 [kworker/u66:1-kcryptd-252:0-1]
root      727774  0.1  0.0      0     0 ?        I    07:40   0:00 [kworker/u66:2-kcryptd-252:0-1]
root      727775  0.0  0.0      0     0 ?        I    07:40   0:00 [kworker/u66:7-kcryptd-252:0-1]
root      727776  0.4  0.0      0     0 ?        I    07:40   0:00 [kworker/u66:8-kcryptd-252:0-1]
root      727777  0.0  0.0      0     0 ?        I    07:40   0:00 [kworker/u66:9-kcryptd-252:0-1]
524288    727812  0.0  0.0   2576  1768 ?        S    07:40   0:00 sleep 15
root      727813  0.0  0.0      0     0 ?        I    07:40   0:00 [kworker/8:0]
root      727814  0.7  0.0      0     0 ?        I    07:40   0:00 [kworker/u64:3-gfx]
524288    727849  0.0  0.0   2704  1640 ?        S    07:40   0:00 sleep 15
root      727853  0.0  0.0      0     0 ?        I    07:40   0:00 [kworker/6:2]
grouvya   727859  0.0  0.0 235680  5840 pts/3    R+   07:40   0:00 ps aux
